fig_name,T,r,g,target_freq,target_strategy,opponent_strategy,wg,r_over_g,target_win_rate,opponent_win_rate,tie_rate,other_rate,finished_trials,expected_trials,is_complete,converged_rate,avg_generation
fig8_B,50,0,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,0.0,0.0,1.0,0.0,0.0,100,100,True,1.0,9.33
fig8_B,50,1,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,0.1,0.0,1.0,0.0,0.0,100,100,True,1.0,12.0
fig8_B,50,2,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,0.2,0.0,1.0,0.0,0.0,100,100,True,1.0,17.06
fig8_B,50,3,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,0.3,0.0,1.0,0.0,0.0,100,100,True,1.0,30.19
fig8_B,50,4,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,0.4,0.69,0.31,0.0,0.0,100,100,True,0.63,289.09
fig8_B,50,5,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,0.5,1.0,0.0,0.0,0.0,100,100,True,0.74,301.01
fig8_B,50,6,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,0.6,1.0,0.0,0.0,0.0,100,100,True,0.94,194.7
fig8_B,50,7,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,0.7,1.0,0.0,0.0,0.0,100,100,True,0.97,144.2
fig8_B,50,8,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,0.8,1.0,0.0,0.0,0.0,100,100,True,0.97,125.65
fig8_B,50,9,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,0.9,1.0,0.0,0.0,0.0,100,100,True,1.0,83.75
fig8_B,50,10,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,1.0,1.0,0.0,0.0,0.0,100,100,True,1.0,79.51
fig8_B,50,11,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,1.1,1.0,0.0,0.0,0.0,100,100,True,1.0,61.72
fig8_B,50,12,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,1.2,1.0,0.0,0.0,0.0,100,100,True,1.0,46.51
fig8_B,50,13,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,1.3,1.0,0.0,0.0,0.0,100,100,True,1.0,41.75
fig8_B,50,14,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,1.4,1.0,0.0,0.0,0.0,100,100,True,1.0,32.42
fig8_B,50,15,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,1.5,1.0,0.0,0.0,0.0,100,100,True,1.0,33.39
fig8_B,50,16,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,1.6,1.0,0.0,0.0,0.0,100,100,True,1.0,23.31
fig8_B,50,17,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,1.7,1.0,0.0,0.0,0.0,100,100,True,1.0,28.61
fig8_B,50,18,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,1.8,1.0,0.0,0.0,0.0,100,100,True,1.0,27.15
fig8_B,50,19,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,1.9,1.0,0.0,0.0,0.0,100,100,True,1.0,20.61
fig8_B,50,20,10,0.9,CONDITIONAL_ADVISOR,LIAR,0.6410256410256411,2.0,1.0,0.0,0.0,0.0,100,100,True,1.0,20.48
fig8_B,100,0,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,0.0,0.0,1.0,0.0,0.0,100,100,True,1.0,9.26
fig8_B,100,1,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,0.1,0.12,0.88,0.0,0.0,100,100,True,0.88,132.37
fig8_B,100,2,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,0.2,1.0,0.0,0.0,0.0,100,100,True,0.32,410.21
fig8_B,100,3,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,0.3,1.0,0.0,0.0,0.0,100,100,True,0.88,211.83
fig8_B,100,4,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,0.4,1.0,0.0,0.0,0.0,100,100,True,1.0,95.27
fig8_B,100,5,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,0.5,1.0,0.0,0.0,0.0,100,100,True,1.0,43.97
fig8_B,100,6,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,0.6,1.0,0.0,0.0,0.0,100,100,True,1.0,29.43
fig8_B,100,7,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,0.7,1.0,0.0,0.0,0.0,100,100,True,1.0,22.27
fig8_B,100,8,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,0.8,1.0,0.0,0.0,0.0,100,100,True,1.0,15.9
fig8_B,100,9,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,0.9,1.0,0.0,0.0,0.0,100,100,True,1.0,13.16
fig8_B,100,10,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,1.0,1.0,0.0,0.0,0.0,100,100,True,1.0,11.92
fig8_B,100,11,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,1.1,1.0,0.0,0.0,0.0,100,100,True,1.0,11.02
fig8_B,100,12,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,1.2,1.0,0.0,0.0,0.0,100,100,True,1.0,9.82
fig8_B,100,13,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,1.3,1.0,0.0,0.0,0.0,100,100,True,1.0,9.07
fig8_B,100,14,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,1.4,1.0,0.0,0.0,0.0,100,100,True,1.0,7.91
fig8_B,100,15,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,1.5,1.0,0.0,0.0,0.0,100,100,True,1.0,8.06
fig8_B,100,16,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,1.6,1.0,0.0,0.0,0.0,100,100,True,1.0,7.13
fig8_B,100,17,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,1.7,1.0,0.0,0.0,0.0,100,100,True,1.0,7.3
fig8_B,100,18,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,1.8,1.0,0.0,0.0,0.0,100,100,True,1.0,6.8
fig8_B,100,19,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,1.9,1.0,0.0,0.0,0.0,100,100,True,1.0,6.02
fig8_B,100,20,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.2820512820512822,2.0,1.0,0.0,0.0,0.0,100,100,True,1.0,6.28
fig8_B,150,0,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,0.0,0.0,1.0,0.0,0.0,100,100,True,1.0,9.09
fig8_B,150,1,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,0.1,1.0,0.0,0.0,0.0,100,100,True,0.02,494.86
fig8_B,150,2,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,0.2,1.0,0.0,0.0,0.0,100,100,True,0.96,169.56
fig8_B,150,3,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,0.3,1.0,0.0,0.0,0.0,100,100,True,1.0,47.83
fig8_B,150,4,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,0.4,1.0,0.0,0.0,0.0,100,100,True,1.0,20.41
fig8_B,150,5,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,0.5,1.0,0.0,0.0,0.0,100,100,True,1.0,14.64
fig8_B,150,6,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,0.6,1.0,0.0,0.0,0.0,100,100,True,1.0,8.82
fig8_B,150,7,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,0.7,1.0,0.0,0.0,0.0,100,100,True,1.0,7.67
fig8_B,150,8,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,0.8,1.0,0.0,0.0,0.0,100,100,True,1.0,7.46
fig8_B,150,9,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,0.9,1.0,0.0,0.0,0.0,100,100,True,1.0,6.63
fig8_B,150,10,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,1.0,1.0,0.0,0.0,0.0,100,100,True,1.0,6.04
fig8_B,150,11,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,1.1,1.0,0.0,0.0,0.0,100,100,True,1.0,5.58
fig8_B,150,12,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,1.2,1.0,0.0,0.0,0.0,100,100,True,1.0,5.01
fig8_B,150,13,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,1.3,1.0,0.0,0.0,0.0,100,100,True,1.0,5.36
fig8_B,150,14,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,1.4,1.0,0.0,0.0,0.0,100,100,True,1.0,4.86
fig8_B,150,15,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,1.5,1.0,0.0,0.0,0.0,100,100,True,1.0,4.74
fig8_B,150,16,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,1.6,1.0,0.0,0.0,0.0,100,100,True,1.0,4.65
fig8_B,150,17,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,1.7,1.0,0.0,0.0,0.0,100,100,True,1.0,4.1
fig8_B,150,18,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,1.8,1.0,0.0,0.0,0.0,100,100,True,1.0,4.48
fig8_B,150,19,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,1.9,1.0,0.0,0.0,0.0,100,100,True,1.0,4.02
fig8_B,150,20,10,0.9,CONDITIONAL_ADVISOR,LIAR,1.9230769230769231,2.0,1.0,0.0,0.0,0.0,100,100,True,1.0,4.18
fig8_B,200,0,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,0.0,0.0,1.0,0.0,0.0,100,100,True,1.0,9.24
fig8_B,200,1,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,0.1,1.0,0.0,0.0,0.0,100,100,True,0.33,409.13
fig8_B,200,2,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,0.2,1.0,0.0,0.0,0.0,100,100,True,1.0,49.07
fig8_B,200,3,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,0.3,1.0,0.0,0.0,0.0,100,100,True,1.0,13.99
fig8_B,200,4,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,0.4,1.0,0.0,0.0,0.0,100,100,True,1.0,9.09
fig8_B,200,5,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,0.5,1.0,0.0,0.0,0.0,100,100,True,1.0,7.45
fig8_B,200,6,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,0.6,1.0,0.0,0.0,0.0,100,100,True,1.0,5.88
fig8_B,200,7,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,0.7,1.0,0.0,0.0,0.0,100,100,True,1.0,5.12
fig8_B,200,8,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,0.8,1.0,0.0,0.0,0.0,100,100,True,1.0,4.67
fig8_B,200,9,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,0.9,1.0,0.0,0.0,0.0,100,100,True,1.0,4.65
fig8_B,200,10,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,1.0,1.0,0.0,0.0,0.0,100,100,True,1.0,4.29
fig8_B,200,11,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,1.1,1.0,0.0,0.0,0.0,100,100,True,1.0,4.02
fig8_B,200,12,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,1.2,1.0,0.0,0.0,0.0,100,100,True,1.0,4.1
fig8_B,200,13,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,1.3,1.0,0.0,0.0,0.0,100,100,True,1.0,3.83
fig8_B,200,14,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,1.4,1.0,0.0,0.0,0.0,100,100,True,1.0,3.84
fig8_B,200,15,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,1.5,1.0,0.0,0.0,0.0,100,100,True,1.0,3.74
fig8_B,200,16,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,1.6,1.0,0.0,0.0,0.0,100,100,True,1.0,3.51
fig8_B,200,17,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,1.7,1.0,0.0,0.0,0.0,100,100,True,1.0,3.8
fig8_B,200,18,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,1.8,1.0,0.0,0.0,0.0,100,100,True,1.0,3.63
fig8_B,200,19,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,1.9,1.0,0.0,0.0,0.0,100,100,True,1.0,3.57
fig8_B,200,20,10,0.9,CONDITIONAL_ADVISOR,LIAR,2.5641025641025643,2.0,1.0,0.0,0.0,0.0,100,100,True,1.0,3.7
fig8_B,300,0,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,0.0,0.0,1.0,0.0,0.0,100,100,True,1.0,9.1
fig8_B,300,1,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,0.1,1.0,0.0,0.0,0.0,100,100,True,1.0,90.52
fig8_B,300,2,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,0.2,1.0,0.0,0.0,0.0,100,100,True,1.0,9.73
fig8_B,300,3,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,0.3,1.0,0.0,0.0,0.0,100,100,True,1.0,6.03
fig8_B,300,4,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,0.4,1.0,0.0,0.0,0.0,100,100,True,1.0,4.04
fig8_B,300,5,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,0.5,1.0,0.0,0.0,0.0,100,100,True,1.0,3.95
fig8_B,300,6,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,0.6,1.0,0.0,0.0,0.0,100,100,True,1.0,3.76
fig8_B,300,7,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,0.7,1.0,0.0,0.0,0.0,100,100,True,1.0,3.56
fig8_B,300,8,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,0.8,1.0,0.0,0.0,0.0,100,100,True,1.0,3.68
fig8_B,300,9,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,0.9,1.0,0.0,0.0,0.0,100,100,True,1.0,3.42
fig8_B,300,10,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,1.0,1.0,0.0,0.0,0.0,100,100,True,1.0,3.38
fig8_B,300,11,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,1.1,1.0,0.0,0.0,0.0,100,100,True,1.0,3.27
fig8_B,300,12,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,1.2,1.0,0.0,0.0,0.0,100,100,True,1.0,3.35
fig8_B,300,13,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,1.3,1.0,0.0,0.0,0.0,100,100,True,1.0,3.31
fig8_B,300,14,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,1.4,1.0,0.0,0.0,0.0,100,100,True,1.0,3.35
fig8_B,300,15,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,1.5,1.0,0.0,0.0,0.0,100,100,True,1.0,3.18
fig8_B,300,16,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,1.6,1.0,0.0,0.0,0.0,100,100,True,1.0,3.22
fig8_B,300,17,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,1.7,1.0,0.0,0.0,0.0,100,100,True,1.0,3.15
fig8_B,300,18,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,1.8,1.0,0.0,0.0,0.0,100,100,True,1.0,3.23
fig8_B,300,19,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,1.9,1.0,0.0,0.0,0.0,100,100,True,1.0,3.22
fig8_B,300,20,10,0.9,CONDITIONAL_ADVISOR,LIAR,3.8461538461538463,2.0,1.0,0.0,0.0,0.0,100,100,True,1.0,3.28
fig8_B,400,0,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,0.0,0.0,1.0,0.0,0.0,100,100,True,1.0,9.19
fig8_B,400,1,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,0.1,1.0,0.0,0.0,0.0,100,100,True,1.0,21.23
fig8_B,400,2,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,0.2,1.0,0.0,0.0,0.0,100,100,True,1.0,4.89
fig8_B,400,3,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,0.3,1.0,0.0,0.0,0.0,100,100,True,1.0,4.27
fig8_B,400,4,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,0.4,1.0,0.0,0.0,0.0,100,100,True,1.0,3.62
fig8_B,400,5,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,0.5,1.0,0.0,0.0,0.0,100,100,True,1.0,3.34
fig8_B,400,6,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,0.6,1.0,0.0,0.0,0.0,100,100,True,1.0,3.27
fig8_B,400,7,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,0.7,1.0,0.0,0.0,0.0,100,100,True,1.0,3.22
fig8_B,400,8,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,0.8,1.0,0.0,0.0,0.0,100,100,True,1.0,3.15
fig8_B,400,9,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,0.9,1.0,0.0,0.0,0.0,100,100,True,1.0,3.07
fig8_B,400,10,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,1.0,1.0,0.0,0.0,0.0,100,100,True,1.0,3.09
fig8_B,400,11,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,1.1,1.0,0.0,0.0,0.0,100,100,True,1.0,3.07
fig8_B,400,12,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,1.2,1.0,0.0,0.0,0.0,100,100,True,1.0,3.13
fig8_B,400,13,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,1.3,1.0,0.0,0.0,0.0,100,100,True,1.0,3.07
fig8_B,400,14,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,1.4,1.0,0.0,0.0,0.0,100,100,True,1.0,3.12
fig8_B,400,15,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,1.5,1.0,0.0,0.0,0.0,100,100,True,1.0,3.08
fig8_B,400,16,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,1.6,1.0,0.0,0.0,0.0,100,100,True,1.0,3.06
fig8_B,400,17,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,1.7,1.0,0.0,0.0,0.0,100,100,True,1.0,3.03
fig8_B,400,18,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,1.8,1.0,0.0,0.0,0.0,100,100,True,1.0,3.05
fig8_B,400,19,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,1.9,1.0,0.0,0.0,0.0,100,100,True,1.0,3.03
fig8_B,400,20,10,0.9,CONDITIONAL_ADVISOR,LIAR,5.128205128205129,2.0,1.0,0.0,0.0,0.0,100,100,True,1.0,3.05
fig8_B,500,0,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,0.0,0.0,1.0,0.0,0.0,100,100,True,1.0,9.16
fig8_B,500,1,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,0.1,1.0,0.0,0.0,0.0,100,100,True,1.0,8.64
fig8_B,500,2,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,0.2,1.0,0.0,0.0,0.0,100,100,True,1.0,3.76
fig8_B,500,3,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,0.3,1.0,0.0,0.0,0.0,100,100,True,1.0,3.41
fig8_B,500,4,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,0.4,1.0,0.0,0.0,0.0,100,100,True,1.0,3.2
fig8_B,500,5,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,0.5,1.0,0.0,0.0,0.0,100,100,True,1.0,3.2
fig8_B,500,6,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,0.6,1.0,0.0,0.0,0.0,100,100,True,1.0,3.09
fig8_B,500,7,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,0.7,1.0,0.0,0.0,0.0,100,100,True,1.0,3.1
fig8_B,500,8,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,0.8,1.0,0.0,0.0,0.0,100,100,True,1.0,3.07
fig8_B,500,9,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,0.9,1.0,0.0,0.0,0.0,100,100,True,1.0,3.05
fig8_B,500,10,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,1.0,1.0,0.0,0.0,0.0,100,100,True,1.0,3.06
fig8_B,500,11,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,1.1,1.0,0.0,0.0,0.0,100,100,True,1.0,3.06
fig8_B,500,12,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,1.2,1.0,0.0,0.0,0.0,100,100,True,1.0,3.05
fig8_B,500,13,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,1.3,1.0,0.0,0.0,0.0,100,100,True,1.0,3.02
fig8_B,500,14,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,1.4,1.0,0.0,0.0,0.0,100,100,True,1.0,3.0
fig8_B,500,15,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,1.5,1.0,0.0,0.0,0.0,100,100,True,1.0,3.02
fig8_B,500,16,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,1.6,1.0,0.0,0.0,0.0,100,100,True,1.0,3.05
fig8_B,500,17,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,1.7,1.0,0.0,0.0,0.0,100,100,True,1.0,3.04
fig8_B,500,18,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,1.8,1.0,0.0,0.0,0.0,100,100,True,1.0,3.02
fig8_B,500,19,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,1.9,1.0,0.0,0.0,0.0,100,100,True,1.0,3.05
fig8_B,500,20,10,0.9,CONDITIONAL_ADVISOR,LIAR,6.410256410256411,2.0,1.0,0.0,0.0,0.0,100,100,True,1.0,3.04
fig8_B,600,0,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,0.0,0.0,1.0,0.0,0.0,100,100,True,1.0,9.06
fig8_B,600,1,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,0.1,1.0,0.0,0.0,0.0,100,100,True,1.0,5.09
fig8_B,600,2,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,0.2,1.0,0.0,0.0,0.0,100,100,True,1.0,3.36
fig8_B,600,3,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,0.3,1.0,0.0,0.0,0.0,100,100,True,1.0,3.14
fig8_B,600,4,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,0.4,1.0,0.0,0.0,0.0,100,100,True,1.0,3.12
fig8_B,600,5,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,0.5,1.0,0.0,0.0,0.0,100,100,True,1.0,3.06
fig8_B,600,6,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,0.6,1.0,0.0,0.0,0.0,100,100,True,1.0,3.04
fig8_B,600,7,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,0.7,1.0,0.0,0.0,0.0,100,100,True,1.0,3.02
fig8_B,600,8,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,0.8,1.0,0.0,0.0,0.0,100,100,True,1.0,3.02
fig8_B,600,9,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,0.9,1.0,0.0,0.0,0.0,100,100,True,1.0,3.02
fig8_B,600,10,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,1.0,1.0,0.0,0.0,0.0,100,100,True,1.0,3.02
fig8_B,600,11,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,1.1,1.0,0.0,0.0,0.0,100,100,True,1.0,3.01
fig8_B,600,12,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,1.2,1.0,0.0,0.0,0.0,100,100,True,1.0,3.02
fig8_B,600,13,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,1.3,1.0,0.0,0.0,0.0,100,100,True,1.0,3.01
fig8_B,600,14,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,1.4,1.0,0.0,0.0,0.0,100,100,True,1.0,3.03
fig8_B,600,15,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,1.5,1.0,0.0,0.0,0.0,100,100,True,1.0,3.02
fig8_B,600,16,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,1.6,1.0,0.0,0.0,0.0,100,100,True,1.0,3.01
fig8_B,600,17,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,1.7,1.0,0.0,0.0,0.0,100,100,True,1.0,3.0
fig8_B,600,18,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,1.8,1.0,0.0,0.0,0.0,100,100,True,1.0,3.0
fig8_B,600,19,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,1.9,1.0,0.0,0.0,0.0,100,100,True,1.0,3.01
fig8_B,600,20,10,0.9,CONDITIONAL_ADVISOR,LIAR,7.6923076923076925,2.0,1.0,0.0,0.0,0.0,100,100,True,1.0,3.01
